,register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y,DN
71,﻿92086011949,Park Güell,,,1987-10-28T00:00:00+01:00,2023-06-12T10:41:05.695019+02:00,,,234908,Carrer d'Olot,7.0,,30,la Salut,6,Gràcia,8024,Barcelona,True,,40828.0,100002.0,Informació d'interès,E-mail,parkguell@bsmsa.cat  (informació i consultes),True,,429223.3603020286,4585008.1790845245,41.41350924872243,2.1531271963876573,1.0
72,﻿92086011952,Parc del Laberint d'Horta,,,1985-04-01T00:00:00+02:00,2023-06-12T14:10:16.568036+02:00,,,72158,Passeig dels Castanyers,1.0,,40,Montbau,7,Horta-Guinardó,8035,Barcelona,True,,73867.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdLd,True,,428784.9119850791,4587726.919497975,41.4379570487644,2.1475613087947543,1.0
73,﻿92086011954,Parc del Guinardó,,,1985-04-01T00:00:00+02:00,2023-06-12T14:09:37.513497+02:00,,,141206,Garriga i Roca,1.0,,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,True,,73847.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cEPdG,True,,430607.5997245253,4585658.752029341,41.41948943678852,2.169613897166294,1.0
74,﻿92086011958,Parc del Turó de la Peira,,,1985-04-01T00:00:00+02:00,2023-06-12T14:40:39.256277+02:00,,,119003,Passeig de Fabra i Puig,396.0,406.0,46,el Turó de la Peira,8,Nou Barris,8031,Barcelona,True,,73854.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdTdlP,True,,430107.247,4587214.961,41.43346223343623,2.1634471242007627,1.0
75,﻿92086007892,Escola d'Aprenents SEAT,,,1985-05-31T00:00:00+02:00,2022-09-17T04:02:54.481066+02:00,,,369408,Pg Zona Franca,53.0,,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8038,BARCELONA,True,,40226.0,100002.0,Informació d'interès,E-mail,a8032427@xtec.cat,True,,428306.18460516894,4578458.051814081,41.35443340782173,2.142929012130741,1.0
76,﻿99400396317,Bar Mestres,,,2015-09-09T13:37:32+02:00,2022-09-17T08:27:09.508896+02:00,,,357103,C Vergós,9.0,,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,227271.0,20001.0,Telèfons,Tel.,934175833,True,,427363.7126914144,4583483.355559533,41.399609906094966,2.1310611460751536,1.0
77,﻿99400381626,Torre de la Catalana de Gas,,,2015-03-30T14:06:11+02:00,2023-04-26T09:03:34.385725+02:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,15.0,,3,la Barceloneta,1,Ciutat Vella,8003,Barcelona,True,,352823.0,261.0,Variables,Any de constitució,1906,False,,432593.42827844416,4581484.222147714,41.38205967912699,2.1938398880660617,1.0
78,﻿92086008869,Centre Cívic Casa Golferichs,,,1984-12-10T00:00:00+01:00,2023-06-12T09:17:59.229303+02:00,,,169409,Gran Via de les Corts Catalanes,491.0,,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,Barcelona,True,,40142.0,100002.0,Informació d'interès,E-mail,golferichs@golferichs.org,True,,429462.2057429972,4581379.621529794,41.3808491471351,2.1564074948215346,2.0
79,﻿92086003023,Mooby Bosque Multicines,,,1984-05-30T00:00:00+02:00,2023-06-12T08:35:24.349557+02:00,,,265708,Rambla de Prat,16.0,,31,la Vila de Gràcia,6,Gràcia,8012,Barcelona,True,,72740.0,100003.0,Informació d'interès,Web,https://www.moobycinemas.com/bosque,True,,429092.7418535916,4583664.663158111,41.40139721074221,2.151721868976122,2.0
80,﻿99400104784,Hospital  Sociosanitari Mutuam Güell,,,2005-02-07T17:41:51+01:00,2022-09-17T06:22:28.297064+02:00,,,366002,C Mare de Déu de la Salut,49.0,,30,la Salut,6,Gràcia,8024,BARCELONA,True,,50259.0,100002.0,Informació d'interès,E-mail,cssguell@mutuam.com,True,,429522.0394499282,4584776.089409667,41.411445154741465,2.1567276831754065,1.0
81,﻿99400181025,Jardins de Mossèn Costa i Llobera,,,2007-04-17T12:52:45+02:00,2022-11-23T12:39:11.199943+01:00,,,213409,Ctra Miramar,38.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,True,,87660.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cJdMCiL,True,,430781.1961783196,4580119.600102804,41.36961505587559,2.17232416934953,1.0
82,﻿92086018892,Palau Montaner,,,1987-02-20T00:00:00+01:00,2022-09-17T04:29:12.183232+02:00,,,191204,C Mallorca,278.0,,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,True,,,,,,,,,430201.7922140687,4583010.278771864,41.39560044059546,2.1650637423227845,2.0
83,﻿92086010309,Associació de Comerciants i Veïns de Creu Coberta,,,1985-02-04T00:00:00+01:00,2023-02-13T18:35:06.876483+01:00,,,56005,C Callao,9.0,,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,True,,40682.0,100002.0,Informació d'interès,E-mail,info@creucoberta.com,True,,428348.6816810983,4580854.414422081,41.37602040585622,2.143153879462518,2.0
84,﻿92086003282,Casa Museu Gaudí,,,1986-04-30T00:00:00+02:00,2023-02-27T12:03:39.304672+01:00,,,67001,Carretera del Carmel,23.0,,30,la Salut,6,Gràcia,8024,Barcelona,True,,39877.0,100002.0,Informació d'interès,E-mail,informacio@sagradafamilia.org,True,,429386.6676860165,4585151.26372372,41.41481232125404,2.1550643342300395,1.0
85,﻿92086003366,Club Natació Catalunya,,,1984-05-30T00:00:00+02:00,2023-03-09T15:22:42.270836+01:00,,,274200,Carrer d'Ana María Matute Ausejo,25.0,,30,la Salut,6,Gràcia,8024,Barcelona,True,,39974.0,100002.0,Informació d'interès,E-mail,cnc@cncatalunya.cat,True,,429646.9821453171,4585212.0471854005,41.415382605384856,2.1581717784411687,1.0
86,﻿92086003351,Club Tennis La Salut,,,1985-04-26T00:00:00+02:00,2023-03-09T15:22:42.408545+01:00,,,366002,Carrer de la Mare de Déu de la Salut,75.0,,30,la Salut,6,Gràcia,8024,Barcelona,True,,39965.0,100002.0,Informació d'interès,E-mail,ctlasalut@ctlasalut.com,True,,429645.3882313865,4584874.290477904,41.41234042111287,2.15819198579813,1.0
87,﻿98090150721,MUHBA Museu d'Història de Barcelona  - Refugi 307,,,1998-03-31T00:00:00+02:00,2023-05-04T13:16:47.160305+02:00,,,86902,Carrer Nou de la Rambla,175.0,,11,el Poble-sec,3,Sants-Montjuïc,8004,Barcelona,True,,46689.0,100002.0,Informació d'interès,E-mail,informaciomuhba@bcn.cat,True,,430272.2650936576,4580286.923364511,41.37107815965785,2.166220058300664,2.0
88,﻿92086000795,Reial Acadèmia de Ciències i Arts de Barcelona,,,1987-05-14T00:00:00+02:00,2023-03-09T15:22:46.364960+01:00,,,34308,C la Rambla,115.0,,1,el Raval,1,Ciutat Vella,8002,BARCELONA,True,,39584.0,100002.0,Informació d'interès,E-mail,secretaria@racab.com,True,,430664.2489823396,4581737.388286805,41.38417592716741,2.1707408640195456,5.0
89,﻿92086009180,Estació Barcelona-Sants de RENFE,,,1990-03-22T00:00:00+01:00,2021-06-22T14:21:48.655547+02:00,,,700445,Pl Països Catalans,1.0,,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,True,,73691.0,100003.0,Informació d'interès,Web,http://www.rodaliesdecatalunya.cat,True,,428157.2394584265,4581248.971530161,41.379556967903945,2.1408179856438947,1.0
90,﻿75990488467,"BAU, Centre Universitari d'Arts i Disseny de Barcelona",,,1998-03-28T00:00:00+01:00,2023-02-15T10:38:15.219650+01:00,,,270901,C Pujades,118.0,,68,el Poblenou,10,Sant Martí,8005,BARCELONA,True,,38296.0,100002.0,Informació d'interès,E-mail,info@bau.cat,True,,432760.2113096316,4583222.112223816,41.39772635565731,2.195641449471245,1.0
91,﻿99400158917,Casal Cívic Barcelona - Magòria,,,2006-05-12T11:58:13+02:00,2023-02-01T15:33:11.168984+01:00,,,169409,G.V. Corts Catalanes,247.0,,16,la Bordeta,3,Sants-Montjuïc,8014,BARCELONA,True,,51795.0,100002.0,Informació d'interès,E-mail,cc.magoria@gencat.cat,True,,428183.5454323506,4580173.101038462,41.36986934117719,2.14126001076402,1.0
92,﻿90125073249,Impremta Baltasar,,,1992-05-04T00:00:00+02:00,2021-09-09T02:13:41.936807+02:00,,,296202,Gran de Sant Andreu,152.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,159744.0,20001.0,Telèfons,Tel.,933 469 206,True,,432274.73525807634,4587044.542862218,41.43211304281075,2.189406556408065,1.0
93,﻿90125048867,Drogueria Rovira (Antiga Drogueria Galvany),,,1992-05-04T00:00:00+02:00,2021-09-09T02:13:41.588316+02:00,,,187105,Madrazo,127.0,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,True,,39437.0,100002.0,Informació d'interès,E-mail,correo@drogueriarovira.com,True,,428506.1626562968,4583176.640794761,41.39694983975115,2.14476287679332,2.0
94,﻿99400118971,El Parc del Fòrum,,,2005-06-13T14:48:17+02:00,2023-01-02T22:02:46.833568+01:00,,,701612,Pl Fòrum,1.0,,70,el Besòs i el Maresme,10,Sant Martí,8019,BARCELONA,True,,50836.0,100002.0,Informació d'interès,E-mail,parcdelforum@bsmsa.cat,True,,434953.1247181961,4584683.244402898,41.411066821389646,2.221714876463801,1.0
95,﻿99400386755,Santa Creu d'Olorda,,,2015-05-18T13:17:06+02:00,2021-09-09T02:14:15.541713+02:00,,,314406,Ctra Santa Creu Olorda a Sarrià,417.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,56827.0,100002.0,Informació d'interès,E-mail,cpc@parcollserola.net,True,,421360.27458172926,4585363.821880805,41.415981372010265,2.0590073481470856,1.0
96,﻿99400477235,Can Mora,,,2017-02-06T11:40:14+01:00,2022-09-17T08:50:24.289603+02:00,,,263600,C Portell,11.0,,37,el Carmel,7,Horta-Guinardó,8023,BARCELONA,True,,,,,,,,,429053.94984397857,4585498.422269903,41.41790973374814,2.151042845959997,1.0
97,﻿99400477239,Can Muntaner de Dalt,,,2017-02-06T11:51:12+01:00,2021-09-09T02:15:52.639978+02:00,,,234908,C Olot,1.0,,30,la Salut,6,Gràcia,8024,BARCELONA,True,,,,,,,,,429223.3603020286,4585008.1790845245,41.41350924872243,2.1531271963876573,1.0
98,﻿99400477243,Can Trilla,,,2017-02-06T11:58:22+01:00,2022-09-17T08:50:25.470810+02:00,,,206403,C Gran de Gràcia,177.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429112.4196121213,4583903.411833746,41.40354926420721,2.1519292949349675,1.0
99,﻿99400477269,Casa Elisa Bremon d'Espina,,,2017-02-06T13:29:30+01:00,2022-09-17T08:50:34.705469+02:00,,,206403,C Gran de Gràcia,61.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356912.0,50.0,Variables,Arquitecte(s),Jeroni Ferran Granell i Manresa,False,,429415.1527625555,4583467.179151727,41.39964691466049,2.155601559279648,2.0
100,﻿99400477270,Casa Eloy Detouche,,,2017-02-06T13:32:58+01:00,2022-09-17T08:50:35.008932+02:00,,,239209,C Pare Laínez,17.0,,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,True,,356913.0,50.0,Variables,Arquitecte(s),Josep Masdeu Puigdemasa,False,,430188.5400872237,4584242.600749799,41.406698383788495,2.16476312511361,1.0
101,﻿99400477275,Casa F. Homet,,,2017-02-06T13:51:32+01:00,2022-09-17T08:50:40.348248+02:00,,,317007,C Santa Magdalena,1.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356915.0,50.0,Variables,Arquitecte(s),Salvador Puiggròs i Figueras,False,,429158.5991603751,4583918.194699254,41.40368647833563,2.1524799804849275,1.0
102,﻿99400477277,Casa Feliu Iglesies,,,2017-02-06T13:59:20+01:00,2021-07-15T14:25:41.561658+02:00,,,206403,C Gran de Gràcia,135.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429181.6549716696,4583750.524339327,41.40217836640819,2.152775398750866,1.0
103,﻿97160105228,Fàbrica de Creació Hangar,,,1997-06-09T00:00:00+02:00,2023-02-01T17:02:42.630801+01:00,,,701508,C Emília Coranty,8.0,,71,Provençals del Poblenou,10,Sant Martí,8018,BARCELONA,True,,46273.0,100002.0,Informació d'interès,E-mail,info@hangar.org,True,,433083.8329254692,4584426.538541349,41.408601288709,2.199379275633804,1.0
104,﻿99400477482,Carrer Major de Sarrià,,,2017-02-08T13:51:50+01:00,2021-09-09T02:16:24.672187+02:00,,,206505,C Major de Sarrià,1.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426865.7816156148,4583086.62132208,41.39599155894148,2.1251530428320944,1.0
105,﻿99400477483,Casa Fornells,,,2017-02-08T14:10:22+01:00,2022-09-17T08:51:46.022320+02:00,,,101008,Av Tibidabo,35.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,356951.0,50.0,Variables,Arquitecte(s),Joan Rubió i Bellvé,False,,427650.0455727565,4585049.242351333,41.41373899158242,2.134298941292163,1.0
106,﻿99400072726,Santuari de Santa Eulàlia de Vilapicina,,,2004-02-02T13:35:22+01:00,2022-09-17T06:10:00.515952+02:00,,,249508,C Pere d'Artés,2.0,,46,el Turó de la Peira,8,Nou Barris,8031,BARCELONA,True,,49117.0,100002.0,Informació d'interès,E-mail,info@santuarisantaeulalia.cat,True,,430895.44767412334,4586903.316959378,41.43072358230434,2.1729158525346945,1.0
107,﻿99400387266,El Paral·lel,,,2015-05-25T13:38:11+02:00,2021-09-09T02:14:18.287452+02:00,,,198804,Av Paral·lel,170.0,,10,Sant Antoni,2,Eixample,8015,BARCELONA,True,,,,,,,,,429410.28437882167,4580755.2386135785,41.37522098509261,2.1558593296923467,2.0
108,﻿99400387313,Sant Pere i Santa Caterina,,,2015-05-25T16:19:43+02:00,2021-09-09T02:14:21.894905+02:00,,,31707,C Sant Pere Més Baix,68.0,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,True,,96225.0,100003.0,Informació d'interès,Web,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-de-sant-pere-santa-caterina-i-la-ribera,True,,431323.268487059,4582171.476185293,41.38814215702065,2.178572782653608,2.0
109,﻿99400477499,El barri de la Mercè,,,2017-02-08T15:17:21+01:00,2021-09-09T02:16:25.922890+02:00,,,78904,C Torrent de les Roses,1.0,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,,,,,,,,425216.9778078709,4582320.174438885,41.388936898572986,2.1055266224814213,1.0
110,﻿99400477527,Edifici Alhambra,,,2017-02-09T09:23:44+01:00,2021-09-09T02:16:25.074693+02:00,,,40402,C Berlinès,5.0,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,True,,,,,,,,,428091.5555260391,4583921.018446517,41.40361717823645,2.1397153048637696,1.0
111,﻿99400477532,El Farró a través del carrer Saragossa,,,2017-02-09T10:00:49+01:00,2021-09-09T02:16:34.156036+02:00,,,369306,C Saragossa,1.0,,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006,BARCELONA,True,,,,,,,,,429020.75256452896,4583610.088675293,41.40089932712729,2.150867135716541,2.0
112,﻿99400477556,La plaça de Sarrià,,,2017-02-09T12:24:53+01:00,2021-09-09T02:16:37.739851+02:00,,,106103,Pl Sarrià,,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426608.9320182632,4583514.183095884,41.39981901760966,2.122029074017245,1.0
113,﻿99400477558,La Torre d'Aigües de Josep Amargós,,,2017-02-09T12:44:59+01:00,2021-04-23T09:51:30.760459+02:00,,,335654,Carretera de Vallvidrera al Tibidabo,107.0,107.0,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8035,Barcelona,True,,356954.0,50.0,Variables,Arquitecte(s),Josep Amargós i Samaranch,False,,426377.1926153,4586087.900654101,41.42297808783553,2.118943948440615,1.0
114,﻿92086005883,MUHBA Museu d'Història de Barcelona - Vil·la Joana,,,1984-05-30T00:00:00+02:00,2023-02-16T14:32:15.896385+01:00,,,160007,Carretera de l'Església,104.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,Barcelona,True,,40174.0,100002.0,Informació d'interès,E-mail,informaciomuhba@bcn.cat,True,,424786.0822355553,4585722.895159881,41.41954329767189,2.099950499346553,1.0
115,﻿99400391163,Can Culleretes,,,2015-07-08T17:06:52+02:00,2021-09-09T02:15:29.757156+02:00,,,272703,C Quintana,5.0,,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,True,,,,,,,,,430969.5400818946,4581408.666557461,41.381241482418325,2.1744292455209995,5.0
116,﻿99400391193,La Diagonal,,,2015-07-09T10:25:22+02:00,2021-09-09T02:15:33.333952+02:00,,,144601,Av Diagonal,629.0,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,True,,,,,,,,,426903.6504419463,4582192.110057333,41.38793852100829,2.125713944106764,1.0
117,﻿99400391194,Refugi Antiaeri de La Lira,,,2015-07-09T10:44:22+02:00,2022-09-17T08:22:46.954459+02:00,,,91403,C Coroleu,15.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432171.73024285847,4587118.8381177215,41.43277350201,2.1881654862843227,1.0
118,﻿99400391217,Refugi Antiaeri 977 (Matanzas / Pinar del Río),,,2015-07-09T12:20:01+02:00,2022-09-17T08:22:48.034167+02:00,,,255704,C Pinar del Río,32.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,431650.5735330167,4585975.768151741,41.42243408970824,2.182057614392575,1.0
119,﻿99400391226,Capella dels Segadors,,,2015-07-09T13:14:23+02:00,2022-06-02T09:58:17.814997+02:00,,,235809,Pl Orfila,5.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432453.1634334015,4587507.614386384,41.436298796229686,2.191490177023649,1.0
120,﻿75990282616,Associació Catalana per la Integració i el Desenvolupament Humà,,,1996-09-18T00:00:00+02:00,2023-03-09T15:22:57.223013+01:00,,,326201,Carrer de Siracusa,53.0,,31,la Vila de Gràcia,6,Gràcia,8012,Barcelona,True,,37162.0,100002.0,Informació d'interès,E-mail,acidh@acidh.org,True,,429880.0301929269,4583720.248780129,41.40196689745648,2.161132948779616,2.0
121,﻿99400407360,La Plaça Reial,,,2015-12-01T10:14:26+01:00,2022-09-24T10:37:07.706053+02:00,,,276001,Pl Reial,5.0,,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,True,,97820.0,100003.0,Informació d'interès,Web,http://www.barcelonaturisme.com/wv3/ca/page/1248/.html,True,,431014.40566401137,4581319.313438722,41.38044055326621,2.1749759344450665,5.0
122,﻿99400387426,El Campus Ciutadella,,,2015-05-26T17:06:23+02:00,2022-09-09T12:06:57.108133+02:00,,,132908,C Ramon Trias Fargas,25.0,,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,True,,57030.0,100002.0,Informació d'interès,E-mail,info@idec.upf.edu,True,,432353.53643239953,4582371.308443117,41.39002929461585,2.190872085861088,1.0
123,﻿99400387429,El Campus Mundet - UB,,,2015-05-26T17:35:12+02:00,2022-09-09T12:07:54.518743+02:00,,,352507,Pg Vall d'Hebron,173.0,,40,Montbau,7,Horta-Guinardó,8035,BARCELONA,True,,95719.0,100003.0,Informació d'interès,Web,http://www.ub.edu/campusmundet/,True,,428748.82438690326,4587482.826868194,41.43575541409688,2.147158169831797,1.0
124,﻿99400387431,La llera del riu Besòs,,,2015-05-26T17:48:09+02:00,2022-09-05T09:57:17.992811+02:00,,,77209,Pl Turó de la Trinitat,1.0,,57,la Trinitat Vella,9,Sant Andreu,8033,BARCELONA,True,,57015.0,100002.0,Informació d'interès,E-mail,ot.acciot@diba.cat,True,,432424.47430298897,4589545.359535437,41.45464961996649,2.1909188386141625,1.0
125,﻿99400354561,Parc de Montjuïc,,,2014-10-01T16:02:48+02:00,2022-11-23T12:39:06.953173+01:00,,,700690,Pg Migdia,147.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,True,,95081.0,100003.0,Informació d'interès,Web,https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parc-montjuic,True,,429719.0466974448,4579218.321684804,41.361405474771885,2.1597293853420427,1.0
126,﻿75990074268,Colmado Murria,,,1996-09-18T00:00:00+02:00,2023-02-28T13:38:23.388335+01:00,,,176801,Roger de Llúria,85.0,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,True,,67301.0,100003.0,Informació d'interès,Web,http://colmadomurria.com,True,,430321.9290652298,4582920.370673726,41.39480108686979,2.166511035825545,2.0
127,﻿75990100097,Bar musical La Torre Rosa,,,1996-09-18T00:00:00+02:00,2023-02-28T13:37:26.483808+01:00,,,133300,C Francesc Tàrrega,22.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,67865.0,100003.0,Informació d'interès,Web,http://www.torrerosa.com,True,,431521.0417841185,4586007.805813299,41.42271161168508,2.180504022970048,1.0
128,﻿99400477325,Casa Josep Castelló,,,2017-02-07T09:42:42+01:00,2022-09-17T08:50:49.741447+02:00,,,328309,C Sors,23.0,,31,la Vila de Gràcia,6,Gràcia,8024,BARCELONA,True,,356918.0,50.0,Variables,Arquitecte(s),Josep Masdeu Puigdemasa,False,,429653.1782280292,4584528.33585264,41.40922522099331,2.1583254055522816,1.0
129,﻿99400477328,Casa Martí Trias i Domènech,,,2017-02-07T10:18:03+01:00,2021-09-09T02:15:59.668541+02:00,,,234908,C Olot,5.0,,30,la Salut,6,Gràcia,8024,BARCELONA,True,,,,,,,,,429223.3603020286,4585008.1790845245,41.41350924872243,2.1531271963876573,1.0
130,﻿99400477333,Casa Rosa Alemany,,,2017-02-07T10:49:44+01:00,2022-09-17T08:50:50.831756+02:00,,,279600,Av República Argentina,6.0,,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,True,,,,,,,,,428841.1051575197,4584331.099606007,41.40737731100891,2.1486334572576897,1.0
131,﻿99400477336,Casa Serès,,,2017-02-07T10:58:51+01:00,2021-09-09T02:16:05.225606+02:00,,,356803,C Verdi,39.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356921.0,50.0,Variables,Arquitecte(s),Lluís de Miquel i Roca,False,,429505.7537802725,4583954.025422355,41.40403970754993,2.156628602714139,1.0
132,﻿99400477342,Conjunt de Cases al Carrer Francisco Giner,,,2017-02-07T12:29:04+01:00,2022-09-17T08:50:53.616422+02:00,,,133004,C Francisco Giner,16.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429737.82864461245,4583384.411026244,41.39892971334762,2.1594708997786287,3.0
133,﻿99400477349,Cases Manuel Raventós,,,2017-02-07T12:59:02+01:00,2022-09-17T08:51:08.422090+02:00,,,265708,Rbla Prat,13.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356925.0,50.0,Variables,Arquitecte(s),Domènec Boada i Piera,False,,429118.7646008852,4583664.078169271,41.40139423653911,2.15203322023042,2.0
134,﻿99400477353,Edifici J. Artigas,,,2017-02-07T13:28:39+01:00,2021-09-09T02:16:05.554475+02:00,,,201501,C Martínez de la Rosa,34.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429713.297861348,4583487.928011444,41.39985990968168,2.1591654567457805,2.0
